[INFO  ] [18:12:22.096893] <                    > fastchess --- fastchess alpha 1.5.0 compiled for macos-latest 20250921-5c6d1bc (CI) 
[INFO  ] [18:12:22.097230] <                    > fastchess --- Setting seed to: 18092083556781532155
[INFO  ] [18:12:22.172805] <                    > fastchess --- Indexing opening suite...

[INFO  ] [18:12:22.174010] <                    > fastchess --- Starting tournament...
[Engine] [18:12:31.180135] <         0x16d89f000> /Users/lucaspavone/Desktop/_Bureau_/Univ/L3/Projets/chess_engine/fastchess-mac-arm64/stash-bot-v8/stash-bot ---> bestmove b7a8q
[Engine] [18:12:31.180153] <         0x16d89f000> /Users/lucaspavone/Desktop/_Bureau_/Univ/L3/Projets/chess_engine/fastchess-mac-arm64/stash-bot-v8/stash-bot <--- isready
[Engine] [18:12:31.180189] <         0x16d89f000> /Users/lucaspavone/Desktop/_Bureau_/Univ/L3/Projets/chess_engine/fastchess-mac-arm64/stash-bot-v8/stash-bot ---> readyok
[Engine] [18:12:31.180239] <         0x16d89f000> /Users/lucaspavone/Desktop/_Bureau_/Univ/L3/Projets/chess_engine/versions/v10_build/chess_engine_v10 <--- isready
[Engine] [18:12:31.180272] <         0x16d89f000> /Users/lucaspavone/Desktop/_Bureau_/Univ/L3/Projets/chess_engine/versions/v10_build/chess_engine_v10 ---> readyok
[Engine] [18:12:31.180286] <         0x16d89f000> /Users/lucaspavone/Desktop/_Bureau_/Univ/L3/Projets/chess_engine/versions/v10_build/chess_engine_v10 <--- position startpos moves d2d4 g8f6 c2c4 e7e6 b1c3 f8b4 g1f3 b7b6 d1b3 b4c3 b3c3 c8b7 g2g3 e8g8 f1g2 d7d6 d4d5 d8d7 d5e6 d7b5 c4b5 b8c6 b5c6 g7g5 e6f7 f8f7 c6b7 f7e7 b7a8q
[Engine] [18:12:31.180300] <         0x16d89f000> /Users/lucaspavone/Desktop/_Bureau_/Univ/L3/Projets/chess_engine/versions/v10_build/chess_engine_v10 <--- isready
[Engine] [18:12:31.180407] <         0x16d89f000> /Users/lucaspavone/Desktop/_Bureau_/Univ/L3/Projets/chess_engine/versions/v10_build/chess_engine_v10 ---> readyok
[Engine] [18:12:31.180420] <         0x16d89f000> /Users/lucaspavone/Desktop/_Bureau_/Univ/L3/Projets/chess_engine/versions/v10_build/chess_engine_v10 <--- go wtime 8898 btime 8543 winc 100 binc 100
[Engine] [18:12:31.187948] <         0x16d9b7000> /Users/lucaspavone/Desktop/_Bureau_/Univ/L3/Projets/chess_engine/fastchess-mac-arm64/stash-bot-v8/stash-bot ---> info depth 7 nodes 2031616 nps 7078801 time 287 score cp 1873 pv e7h4
[Engine] [18:12:31.187991] <         0x16d9b7000> /Users/lucaspavone/Desktop/_Bureau_/Univ/L3/Projets/chess_engine/fastchess-mac-arm64/stash-bot-v8/stash-bot ---> bestmove e7h4
[Engine] [18:12:31.188008] <         0x16d9b7000> /Users/lucaspavone/Desktop/_Bureau_/Univ/L3/Projets/chess_engine/fastchess-mac-arm64/stash-bot-v8/stash-bot <--- isready
[Engine] [18:12:31.188033] <         0x16d9b7000> /Users/lucaspavone/Desktop/_Bureau_/Univ/L3/Projets/chess_engine/fastchess-mac-arm64/stash-bot-v8/stash-bot ---> readyok
[Engine] [18:12:31.188082] <         0x16d9b7000> /Users/lucaspavone/Desktop/_Bureau_/Univ/L3/Projets/chess_engine/versions/v10_build/chess_engine_v10 <--- isready
[Engine] [18:12:31.188107] <         0x16d9b7000> /Users/lucaspavone/Desktop/_Bureau_/Univ/L3/Projets/chess_engine/versions/v10_build/chess_engine_v10 ---> readyok
[Engine] [18:12:31.188121] <         0x16d9b7000> /Users/lucaspavone/Desktop/_Bureau_/Univ/L3/Projets/chess_engine/versions/v10_build/chess_engine_v10 <--- position startpos moves e2e4 g8f6 e4e5 f6d5 d2d4 d7d6 g1f3 c8g4 f1e2 e7e6 e1g1 f8e7 h2h3 g4f5 c2c4 d5b4 d1c2 b4c2 f3h4 e7h4
[Engine] [18:12:31.188135] <         0x16d9b7000> /Users/lucaspavone/Desktop/_Bureau_/Univ/L3/Projets/chess_engine/versions/v10_build/chess_engine_v10 <--- isready
[Engine] [18:12:31.188205] <         0x16d9b7000> /Users/lucaspavone/Desktop/_Bureau_/Univ/L3/Projets/chess_engine/versions/v10_build/chess_engine_v10 ---> readyok
[Engine] [18:12:31.188219] <         0x16d9b7000> /Users/lucaspavone/Desktop/_Bureau_/Univ/L3/Projets/chess_engine/versions/v10_build/chess_engine_v10 <--- go wtime 9632 btime 9728 winc 100 binc 100
[Engine] [18:12:31.195759] <         0x16d92b000> /Users/lucaspavone/Desktop/_Bureau_/Univ/L3/Projets/chess_engine/fastchess-mac-arm64/stash-bot-v8/stash-bot ---> info depth 6 nodes 1982464 nps 6931692 time 286 score cp 88 pv f3h4
[Engine] [18:12:31.195809] <         0x16d92b000> /Users/lucaspavone/Desktop/_Bureau_/Univ/L3/Projets/chess_engine/fastchess-mac-arm64/stash-bot-v8/stash-bot ---> bestmove f3h4
[Engine] [18:12:31.195827] <         0x16d92b000> /Users/lucaspavone/Desktop/_Bureau_/Univ/L3/Projets/chess_engine/fastchess-mac-arm64/stash-bot-v8/stash-bot <--- isready
[Engine] [18:12:31.195857] <         0x16d92b000> /Users/lucaspavone/Desktop/_Bureau_/Univ/L3/Projets/chess_engine/fastchess-mac-arm64/stash-bot-v8/stash-bot ---> readyok
[Engine] [18:12:31.195920] <         0x16d92b000> /Users/lucaspavone/Desktop/_Bureau_/Univ/L3/Projets/chess_engine/versions/v10_build/chess_engine_v10 <--- isready
[Engine] [18:12:31.195957] <         0x16d92b000> /Users/lucaspavone/Desktop/_Bureau_/Univ/L3/Projets/chess_engine/versions/v10_build/chess_engine_v10 ---> readyok
[Engine] [18:12:31.195971] <         0x16d92b000> /Users/lucaspavone/Desktop/_Bureau_/Univ/L3/Projets/chess_engine/versions/v10_build/chess_engine_v10 <--- position startpos moves e2e4 e7e6 d2d4 d7d5 b1d2 a7a6 g1f3 c7c5 e4d5 e6d5 b2b3 c8f5 c1b2 g8f6 f1e2 b8d7 f3h4
[Engine] [18:12:31.195985] <         0x16d92b000> /Users/lucaspavone/Desktop/_Bureau_/Univ/L3/Projets/chess_engine/versions/v10_build/chess_engine_v10 <--- isready
[Engine] [18:12:31.196046] <         0x16d92b000> /Users/lucaspavone/Desktop/_Bureau_/Univ/L3/Projets/chess_engine/versions/v10_build/chess_engine_v10 ---> readyok
[Engine] [18:12:31.196068] <         0x16d92b000> /Users/lucaspavone/Desktop/_Bureau_/Univ/L3/Projets/chess_engine/versions/v10_build/chess_engine_v10 <--- go wtime 9914 btime 10100 winc 100 binc 100
[Engine] [18:12:31.224797] <         0x16dbe7000> /Users/lucaspavone/Desktop/_Bureau_/Univ/L3/Projets/chess_engine/fastchess-mac-arm64/stash-bot-v8/stash-bot ---> info depth 7 nodes 1689173 nps 9230453 time 183 score cp 2692 pv h6g5
[Engine] [18:12:31.231024] <         0x16db5b000> /Users/lucaspavone/Desktop/_Bureau_/Univ/L3/Projets/chess_engine/versions/v10_build/chess_engine_v10 ---> info depth 1 score cp 760 nodes 32 nps 2000 time 16 pv d7d8
[Engine] [18:12:31.231055] <         0x16db5b000> /Users/lucaspavone/Desktop/_Bureau_/Univ/L3/Projets/chess_engine/versions/v10_build/chess_engine_v10 ---> info depth 2 score cp 760 nodes 64 nps 1032 time 62 pv d7d8
[Engine] [18:12:31.231070] <         0x16db5b000> /Users/lucaspavone/Desktop/_Bureau_/Univ/L3/Projets/chess_engine/versions/v10_build/chess_engine_v10 ---> info depth 3 score cp 650 nodes 96 nps 768 time 125 pv c6b4
[Engine] [18:12:31.231090] <         0x16db5b000> /Users/lucaspavone/Desktop/_Bureau_/Univ/L3/Projets/chess_engine/versions/v10_build/chess_engine_v10 ---> info depth 4 score cp 555 nodes 128 nps 649 time 197 pv c6d4
[Engine] [18:12:31.231104] <         0x16db5b000> /Users/lucaspavone/Desktop/_Bureau_/Univ/L3/Projets/chess_engine/versions/v10_build/chess_engine_v10 ---> bestmove c6d4
[Engine] [18:12:31.231117] <         0x16db5b000> /Users/lucaspavone/Desktop/_Bureau_/Univ/L3/Projets/chess_engine/versions/v10_build/chess_engine_v10 <--- isready
[Engine] [18:12:31.231142] <         0x16db5b000> /Users/lucaspavone/Desktop/_Bureau_/Univ/L3/Projets/chess_engine/versions/v10_build/chess_engine_v10 ---> readyok
[Engine] [18:12:31.231186] <         0x16db5b000> /Users/lucaspavone/Desktop/_Bureau_/Univ/L3/Projets/chess_engine/fastchess-mac-arm64/stash-bot-v8/stash-bot <--- isready
[Engine] [18:12:31.231209] <         0x16db5b000> /Users/lucaspavone/Desktop/_Bureau_/Univ/L3/Projets/chess_engine/fastchess-mac-arm64/stash-bot-v8/stash-bot ---> readyok
[Engine] [18:12:31.231223] <         0x16db5b000> /Users/lucaspavone/Desktop/_Bureau_/Univ/L3/Projets/chess_engine/fastchess-mac-arm64/stash-bot-v8/stash-bot <--- position startpos moves g2g3 d7d5 f1g2 e7e5 d2d3 b8c6 c2c3 c8e6 b2b4 d8d7 b1d2 g8e7 g1f3 f7f6 e1g1 g7g5 d2b3 f6f5 b3c5 c6d4
[Engine] [18:12:31.231237] <         0x16db5b000> /Users/lucaspavone/Desktop/_Bureau_/Univ/L3/Projets/chess_engine/fastchess-mac-arm64/stash-bot-v8/stash-bot <--- isready
[Engine] [18:12:31.231260] <         0x16db5b000> /Users/lucaspavone/Desktop/_Bureau_/Univ/L3/Projets/chess_engine/fastchess-mac-arm64/stash-bot-v8/stash-bot ---> readyok
[Engine] [18:12:31.231284] <         0x16db5b000> /Users/lucaspavone/Desktop/_Bureau_/Univ/L3/Projets/chess_engine/fastchess-mac-arm64/stash-bot-v8/stash-bot <--- go wtime 9737 btime 9600 winc 100 binc 100
[Engine] [18:12:31.231403] <         0x16db5b000> /Users/lucaspavone/Desktop/_Bureau_/Univ/L3/Projets/chess_engine/fastchess-mac-arm64/stash-bot-v8/stash-bot ---> info depth 1 nodes 45 nps 0 time 0 score cp 922 pv c5d7
[Engine] [18:12:31.231549] <         0x16db5b000> /Users/lucaspavone/Desktop/_Bureau_/Univ/L3/Projets/chess_engine/fastchess-mac-arm64/stash-bot-v8/stash-bot ---> info depth 2 nodes 160 nps 0 time 0 score cp 773 pv c5d7
[Engine] [18:12:31.231796] <         0x16db5b000> /Users/lucaspavone/Desktop/_Bureau_/Univ/L3/Projets/chess_engine/fastchess-mac-arm64/stash-bot-v8/stash-bot ---> info depth 3 nodes 1476 nps 0 time 0 score cp 846 pv c5d7
[Engine] [18:12:31.233082] <         0x16db5b000> /Users/lucaspavone/Desktop/_Bureau_/Univ/L3/Projets/chess_engine/fastchess-mac-arm64/stash-bot-v8/stash-bot ---> info depth 4 nodes 4193 nps 2096500 time 2 score cp 901 pv c5d7
[Engine] [18:12:31.238515] <         0x16db5b000> /Users/lucaspavone/Desktop/_Bureau_/Univ/L3/Projets/chess_engine/fastchess-mac-arm64/stash-bot-v8/stash-bot ---> info depth 5 nodes 49704 nps 7100571 time 7 score cp 837 pv c5d7
[Engine] [18:12:31.258299] <         0x16db5b000> /Users/lucaspavone/Desktop/_Bureau_/Univ/L3/Projets/chess_engine/fastchess-mac-arm64/stash-bot-v8/stash-bot ---> info depth 6 nodes 123603 nps 4577888 time 27 score cp 930 pv c5d7
[Engine] [18:12:31.309721] <         0x16dbe7000> /Users/lucaspavone/Desktop/_Bureau_/Univ/L3/Projets/chess_engine/fastchess-mac-arm64/stash-bot-v8/stash-bot ---> info depth 7 nodes 2048000 nps 7641791 time 268 score cp 2692 pv h6g5
[Engine] [18:12:31.309801] <         0x16dbe7000> /Users/lucaspavone/Desktop/_Bureau_/Univ/L3/Projets/chess_engine/fastchess-mac-arm64/stash-bot-v8/stash-bot ---> bestmove h6g5
[Engine] [18:12:31.309820] <         0x16dbe7000> /Users/lucaspavone/Desktop/_Bureau_/Univ/L3/Projets/chess_engine/fastchess-mac-arm64/stash-bot-v8/stash-bot <--- isready
[Engine] [18:12:31.309873] <         0x16dbe7000> /Users/lucaspavone/Desktop/_Bureau_/Univ/L3/Projets/chess_engine/fastchess-mac-arm64/stash-bot-v8/stash-bot ---> readyok
[Engine] [18:12:31.309937] <         0x16dbe7000> /Users/lucaspavone/Desktop/_Bureau_/Univ/L3/Projets/chess_engine/versions/v10_build/chess_engine_v10 <--- isready
[Engine] [18:12:31.309977] <         0x16dbe7000> /Users/lucaspavone/Desktop/_Bureau_/Univ/L3/Projets/chess_engine/versions/v10_build/chess_engine_v10 ---> readyok
[Engine] [18:12:31.309992] <         0x16dbe7000> /Users/lucaspavone/Desktop/_Bureau_/Univ/L3/Projets/chess_engine/versions/v10_build/chess_engine_v10 <--- position startpos moves g1f3 g8f6 c2c4 b7b6 b1c3 c8b7 d2d4 e7e6 c1g5 f8e7 e2e3 c7c5 f1d3 c5d4 e3d4 d7d6 d1a4 b7c6 c3b1 c6a4 d3g6 h7g6 g5h6 g7h6 f3g5 h6g5
[Engine] [18:12:31.310007] <         0x16dbe7000> /Users/lucaspavone/Desktop/_Bureau_/Univ/L3/Projets/chess_engine/versions/v10_build/chess_engine_v10 <--- isready
[Engine] [18:12:31.310119] <         0x16dbe7000> /Users/lucaspavone/Desktop/_Bureau_/Univ/L3/Projets/chess_engine/versions/v10_build/chess_engine_v10 ---> readyok
[Engine] [18:12:31.310155] <         0x16dbe7000> /Users/lucaspavone/Desktop/_Bureau_/Univ/L3/Projets/chess_engine/versions/v10_build/chess_engine_v10 <--- go wtime 8779 btime 9221 winc 100 binc 100
[Engine] [18:12:31.350187] <         0x16db5b000> /Users/lucaspavone/Desktop/_Bureau_/Univ/L3/Projets/chess_engine/fastchess-mac-arm64/stash-bot-v8/stash-bot ---> info depth 7 nodes 885636 nps 7442319 time 119 score cp 1035 pv c5d7
[Engine] [18:12:31.437110] <         0x16dacf000> /Users/lucaspavone/Desktop/_Bureau_/Univ/L3/Projets/chess_engine/versions/v10_build/chess_engine_v10 ---> info depth 1 score cp 1418 nodes 24 nps 12000 time 2 pv g7h6
[Engine] [18:12:31.437167] <         0x16dacf000> /Users/lucaspavone/Desktop/_Bureau_/Univ/L3/Projets/chess_engine/versions/v10_build/chess_engine_v10 ---> info depth 2 score cp 1418 nodes 48 nps 2666 time 18 pv g7h6
[Engine] [18:12:31.437181] <         0x16dacf000> /Users/lucaspavone/Desktop/_Bureau_/Univ/L3/Projets/chess_engine/versions/v10_build/chess_engine_v10 ---> info depth 3 score cp 1364 nodes 72 nps 1800 time 40 pv g7h6
[Engine] [18:12:31.437192] <         0x16dacf000> /Users/lucaspavone/Desktop/_Bureau_/Univ/L3/Projets/chess_engine/versions/v10_build/chess_engine_v10 ---> info depth 4 score cp 1364 nodes 96 nps 1054 time 91 pv g7h6
[Engine] [18:12:31.437203] <         0x16dacf000> /Users/lucaspavone/Desktop/_Bureau_/Univ/L3/Projets/chess_engine/versions/v10_build/chess_engine_v10 ---> info depth 5 score cp 1268 nodes 120 nps 355 time 338 pv g7h6
[Engine] [18:12:31.437213] <         0x16dacf000> /Users/lucaspavone/Desktop/_Bureau_/Univ/L3/Projets/chess_engine/versions/v10_build/chess_engine_v10 ---> bestmove g7h6
[Engine] [18:12:31.437227] <         0x16dacf000> /Users/lucaspavone/Desktop/_Bureau_/Univ/L3/Projets/chess_engine/versions/v10_build/chess_engine_v10 <--- isready
[Engine] [18:12:31.437270] <         0x16dacf000> /Users/lucaspavone/Desktop/_Bureau_/Univ/L3/Projets/chess_engine/versions/v10_build/chess_engine_v10 ---> readyok
[Engine] [18:12:31.437325] <         0x16dacf000> /Users/lucaspavone/Desktop/_Bureau_/Univ/L3/Projets/chess_engine/fastchess-mac-arm64/stash-bot-v8/stash-bot <--- isready
[Engine] [18:12:31.437356] <         0x16dacf000> /Users/lucaspavone/Desktop/_Bureau_/Univ/L3/Projets/chess_engine/fastchess-mac-arm64/stash-bot-v8/stash-bot ---> readyok
[Engine] [18:12:31.437370] <         0x16dacf000> /Users/lucaspavone/Desktop/_Bureau_/Univ/L3/Projets/chess_engine/fastchess-mac-arm64/stash-bot-v8/stash-bot <--- position startpos moves d2d4 g8f6 g1f3 g7g6 g2g3 f8g7 f1g2 d7d5 e1g1 e8g8 b1d2 b8a6 b2b3 c7c5 c1b2 b7b6 d4c5 d8d6 c5d6 e7e6 c2c4 g7h6
[Engine] [18:12:31.437386] <         0x16dacf000> /Users/lucaspavone/Desktop/_Bureau_/Univ/L3/Projets/chess_engine/fastchess-mac-arm64/stash-bot-v8/stash-bot <--- isready
[Engine] [18:12:31.437443] <         0x16dacf000> /Users/lucaspavone/Desktop/_Bureau_/Univ/L3/Projets/chess_engine/fastchess-mac-arm64/stash-bot-v8/stash-bot ---> readyok
[Engine] [18:12:31.437456] <         0x16dacf000> /Users/lucaspavone/Desktop/_Bureau_/Univ/L3/Projets/chess_engine/fastchess-mac-arm64/stash-bot-v8/stash-bot <--- go wtime 9562 btime 9325 winc 100 binc 100
[Engine] [18:12:31.437567] <         0x16dacf000> /Users/lucaspavone/Desktop/_Bureau_/Univ/L3/Projets/chess_engine/fastchess-mac-arm64/stash-bot-v8/stash-bot ---> info depth 1 nodes 37 nps 0 time 0 score cp 1609 pv b2f6
[Engine] [18:12:31.437642] <         0x16dacf000> /Users/lucaspavone/Desktop/_Bureau_/Univ/L3/Projets/chess_engine/fastchess-mac-arm64/stash-bot-v8/stash-bot ---> info depth 2 nodes 144 nps 0 time 0 score cp 1452 pv b2f6
[Engine] [18:12:31.439464] <         0x16dacf000> /Users/lucaspavone/Desktop/_Bureau_/Univ/L3/Projets/chess_engine/fastchess-mac-arm64/stash-bot-v8/stash-bot ---> info depth 3 nodes 1917 nps 0 time 0 score cp 1547 pv b2f6
[Engine] [18:12:31.439926] <         0x16dacf000> /Users/lucaspavone/Desktop/_Bureau_/Univ/L3/Projets/chess_engine/fastchess-mac-arm64/stash-bot-v8/stash-bot ---> info depth 4 nodes 7281 nps 3640500 time 2 score cp 1660 pv b2f6
[Engine] [18:12:31.446475] <         0x16dacf000> /Users/lucaspavone/Desktop/_Bureau_/Univ/L3/Projets/chess_engine/fastchess-mac-arm64/stash-bot-v8/stash-bot ---> info depth 5 nodes 77745 nps 8638333 time 9 score cp 1667 pv b2f6
[Engine] [18:12:31.473511] <         0x16da43000> /Users/lucaspavone/Desktop/_Bureau_/Univ/L3/Projets/chess_engine/versions/v10_build/chess_engine_v10 ---> info depth 1 score cp 1378 nodes 32 nps 32000 time 1 pv c3e4
[Engine] [18:12:31.473577] <         0x16da43000> /Users/lucaspavone/Desktop/_Bureau_/Univ/L3/Projets/chess_engine/versions/v10_build/chess_engine_v10 ---> info depth 2 score cp 1378 nodes 64 nps 16000 time 4 pv c3e4
[Engine] [18:12:31.473591] <         0x16da43000> /Users/lucaspavone/Desktop/_Bureau_/Univ/L3/Projets/chess_engine/versions/v10_build/chess_engine_v10 ---> info depth 3 score cp 1385 nodes 96 nps 5333 time 18 pv g5h6
[Engine] [18:12:31.473603] <         0x16da43000> /Users/lucaspavone/Desktop/_Bureau_/Univ/L3/Projets/chess_engine/versions/v10_build/chess_engine_v10 ---> info depth 4 score cp 1418 nodes 128 nps 2844 time 45 pv c3e4
[Engine] [18:12:31.473615] <         0x16da43000> /Users/lucaspavone/Desktop/_Bureau_/Univ/L3/Projets/chess_engine/versions/v10_build/chess_engine_v10 ---> info depth 5 score cp 1515 nodes 160 nps 730 time 219 pv c3e4
[Engine] [18:12:31.473626] <         0x16da43000> /Users/lucaspavone/Desktop/_Bureau_/Univ/L3/Projets/chess_engine/versions/v10_build/chess_engine_v10 ---> info depth 6 score cp 877 nodes 192 nps 500 time 384 pv d4d5
[Engine] [18:12:31.473637] <         0x16da43000> /Users/lucaspavone/Desktop/_Bureau_/Univ/L3/Projets/chess_engine/versions/v10_build/chess_engine_v10 ---> bestmove d4d5
[Engine] [18:12:31.473651] <         0x16da43000> /Users/lucaspavone/Desktop/_Bureau_/Univ/L3/Projets/chess_engine/versions/v10_build/chess_engine_v10 <--- isready
[Engine] [18:12:31.473679] <         0x16da43000> /Users/lucaspavone/Desktop/_Bureau_/Univ/L3/Projets/chess_engine/versions/v10_build/chess_engine_v10 ---> readyok
[Engine] [18:12:31.473736] <         0x16da43000> /Users/lucaspavone/Desktop/_Bureau_/Univ/L3/Projets/chess_engine/fastchess-mac-arm64/stash-bot-v8/stash-bot <--- isready
[Engine] [18:12:31.473764] <         0x16da43000> /Users/lucaspavone/Desktop/_Bureau_/Univ/L3/Projets/chess_engine/fastchess-mac-arm64/stash-bot-v8/stash-bot ---> readyok
[Engine] [18:12:31.473778] <         0x16da43000> /Users/lucaspavone/Desktop/_Bureau_/Univ/L3/Projets/chess_engine/fastchess-mac-arm64/stash-bot-v8/stash-bot <--- position startpos moves d2d4 d7d5 c2c4 c7c6 g1f3 g8f6 b1c3 d5c4 a2a4 c8f5 f3h4 e7e6 h4f5 e6f5 c1g5 b8d7 d1b3 c4b3 d4d5
[Engine] [18:12:31.473791] <         0x16da43000> /Users/lucaspavone/Desktop/_Bureau_/Univ/L3/Projets/chess_engine/fastchess-mac-arm64/stash-bot-v8/stash-bot <--- isready
[Engine] [18:12:31.473816] <         0x16da43000> /Users/lucaspavone/Desktop/_Bureau_/Univ/L3/Projets/chess_engine/fastchess-mac-arm64/stash-bot-v8/stash-bot ---> readyok
[Engine] [18:12:31.473829] <         0x16da43000> /Users/lucaspavone/Desktop/_Bureau_/Univ/L3/Projets/chess_engine/fastchess-mac-arm64/stash-bot-v8/stash-bot <--- go wtime 9609 btime 9917 winc 100 binc 100
[Engine] [18:12:31.473944] <         0x16da43000> /Users/lucaspavone/Desktop/_Bureau_/Univ/L3/Projets/chess_engine/fastchess-mac-arm64/stash-bot-v8/stash-bot ---> info depth 1 nodes 36 nps 0 time 0 score cp 1433 pv c6d5
[Engine] [18:12:31.474037] <         0x16da43000> /Users/lucaspavone/Desktop/_Bureau_/Univ/L3/Projets/chess_engine/fastchess-mac-arm64/stash-bot-v8/stash-bot ---> info depth 2 nodes 884 nps 884000 time 1 score cp 1261 pv c6d5
[Engine] [18:12:31.474190] <         0x16d813000> /Users/lucaspavone/Desktop/_Bureau_/Univ/L3/Projets/chess_engine/versions/v10_build/chess_engine_v10 ---> info depth 1 score cp 798 nodes 43 nps 537 time 80 pv c3e4
[Engine] [18:12:31.474216] <         0x16d813000> /Users/lucaspavone/Desktop/_Bureau_/Univ/L3/Projets/chess_engine/versions/v10_build/chess_engine_v10 ---> info depth 2 score cp 798 nodes 86 nps 259 time 331 pv c3e4
[Engine] [18:12:31.474223] <         0x16d813000> /Users/lucaspavone/Desktop/_Bureau_/Univ/L3/Projets/chess_engine/versions/v10_build/chess_engine_v10 ---> bestmove c3e4
[Engine] [18:12:31.474230] <         0x16d813000> /Users/lucaspavone/Desktop/_Bureau_/Univ/L3/Projets/chess_engine/versions/v10_build/chess_engine_v10 <--- isready
[Engine] [18:12:31.474251] <         0x16d813000> /Users/lucaspavone/Desktop/_Bureau_/Univ/L3/Projets/chess_engine/versions/v10_build/chess_engine_v10 ---> readyok
[Engine] [18:12:31.474286] <         0x16da43000> /Users/lucaspavone/Desktop/_Bureau_/Univ/L3/Projets/chess_engine/fastchess-mac-arm64/stash-bot-v8/stash-bot ---> info depth 3 nodes 2495 nps 2495000 time 1 score cp 1271 pv c6d5
[Engine] [18:12:31.474308] <         0x16d813000> /Users/lucaspavone/Desktop/_Bureau_/Univ/L3/Projets/chess_engine/fastchess-mac-arm64/stash-bot-v8/stash-bot <--- isready
[Engine] [18:12:31.474338] <         0x16d813000> /Users/lucaspavone/Desktop/_Bureau_/Univ/L3/Projets/chess_engine/fastchess-mac-arm64/stash-bot-v8/stash-bot ---> readyok
[Engine] [18:12:31.474351] <         0x16d813000> /Users/lucaspavone/Desktop/_Bureau_/Univ/L3/Projets/chess_engine/fastchess-mac-arm64/stash-bot-v8/stash-bot <--- position startpos moves e2e4 c7c6 d2d4 d7d5 e4e5 c8f5 g1f3 e7e6 f1e2 c6c5 c1e3 d8b6 b1c3 b8c6 e2b5 g8h6 c3e4
[Engine] [18:12:31.474364] <         0x16d813000> /Users/lucaspavone/Desktop/_Bureau_/Univ/L3/Projets/chess_engine/fastchess-mac-arm64/stash-bot-v8/stash-bot <--- isready
[Engine] [18:12:31.474388] <         0x16d813000> /Users/lucaspavone/Desktop/_Bureau_/Univ/L3/Projets/chess_engine/fastchess-mac-arm64/stash-bot-v8/stash-bot ---> readyok
[Engine] [18:12:31.474411] <         0x16d813000> /Users/lucaspavone/Desktop/_Bureau_/Univ/L3/Projets/chess_engine/fastchess-mac-arm64/stash-bot-v8/stash-bot <--- go wtime 9791 btime 10100 winc 100 binc 100
[Engine] [18:12:31.474503] <         0x16d813000> /Users/lucaspavone/Desktop/_Bureau_/Univ/L3/Projets/chess_engine/fastchess-mac-arm64/stash-bot-v8/stash-bot ---> info depth 1 nodes 31 nps 0 time 0 score cp 292 pv b6b5
[Engine] [18:12:31.474594] <         0x16d813000> /Users/lucaspavone/Desktop/_Bureau_/Univ/L3/Projets/chess_engine/fastchess-mac-arm64/stash-bot-v8/stash-bot ---> info depth 2 nodes 180 nps 0 time 0 score cp 152 pv b6b5
[Engine] [18:12:31.474843] <         0x16d813000> /Users/lucaspavone/Desktop/_Bureau_/Univ/L3/Projets/chess_engine/fastchess-mac-arm64/stash-bot-v8/stash-bot ---> info depth 3 nodes 1301 nps 0 time 0 score cp 213 pv b6b5
[Engine] [18:12:31.477140] <         0x16d813000> /Users/lucaspavone/Desktop/_Bureau_/Univ/L3/Projets/chess_engine/fastchess-mac-arm64/stash-bot-v8/stash-bot ---> info depth 4 nodes 7253 nps 2417666 time 3 score cp 279 pv b6b5
[Engine] [18:12:31.477708] <         0x16da43000> /Users/lucaspavone/Desktop/_Bureau_/Univ/L3/Projets/chess_engine/fastchess-mac-arm64/stash-bot-v8/stash-bot ---> info depth 4 nodes 20598 nps 5149500 time 4 score cp 1334 pv f8b4
[Engine] [18:12:31.481418] <         0x16d813000> /Users/lucaspavone/Desktop/_Bureau_/Univ/L3/Projets/chess_engine/fastchess-mac-arm64/stash-bot-v8/stash-bot ---> info depth 5 nodes 30411 nps 4344428 time 7 score cp 331 pv b6b5
[Engine] [18:12:31.483555] <         0x16d92b000> /Users/lucaspavone/Desktop/_Bureau_/Univ/L3/Projets/chess_engine/versions/v10_build/chess_engine_v10 ---> info depth 1 score cp 796 nodes 36 nps 4000 time 9 pv d7e5
[Engine] [18:12:31.483586] <         0x16d92b000> /Users/lucaspavone/Desktop/_Bureau_/Univ/L3/Projets/chess_engine/versions/v10_build/chess_engine_v10 ---> info depth 2 score cp 796 nodes 72 nps 2769 time 26 pv d7e5
[Engine] [18:12:31.483603] <         0x16d92b000> /Users/lucaspavone/Desktop/_Bureau_/Univ/L3/Projets/chess_engine/versions/v10_build/chess_engine_v10 ---> info depth 3 score cp 708 nodes 108 nps 1148 time 94 pv d8a5
[Engine] [18:12:31.483616] <         0x16d92b000> /Users/lucaspavone/Desktop/_Bureau_/Univ/L3/Projets/chess_engine/versions/v10_build/chess_engine_v10 ---> info depth 4 score cp 653 nodes 144 nps 525 time 274 pv d8a5
[Engine] [18:12:31.483631] <         0x16d92b000> /Users/lucaspavone/Desktop/_Bureau_/Univ/L3/Projets/chess_engine/versions/v10_build/chess_engine_v10 ---> bestmove d8a5
[Engine] [18:12:31.483644] <         0x16d92b000> /Users/lucaspavone/Desktop/_Bureau_/Univ/L3/Projets/chess_engine/versions/v10_build/chess_engine_v10 <--- isready
